"annotation_id","annotator","created_at","id","label","lead_time","postproc_data","updated_at"
56,"1","2025-04-13T15:55:48.899085Z",54,"[{""start"":0,""end"":6,""text"":""пахота"",""labels"":[""operation""]},{""start"":143,""end"":155,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":11,""end"":27,""text"":""кукурузный зерно"",""labels"":[""plant""]},{""start"":160,""end"":163,""text"":""сою"",""labels"":[""plant""]},{""start"":49,""end"":50,""text"":""6"",""labels"":[""perDay""]},{""start"":77,""end"":81,""text"":""1096"",""labels"":[""perOperation""]},{""start"":185,""end"":187,""text"":""45"",""labels"":[""perDay""]},{""start"":214,""end"":218,""text"":""1106"",""labels"":[""perOperation""]},{""start"":82,""end"":94,""text"":""отделение 12"",""labels"":[""department""]},{""start"":219,""end"":231,""text"":""отделение 11"",""labels"":[""department""]}]",34.403,"пахота под кукурузный зерно
попу площадь за день 6 площадь с начала операции 1096
отделение 12 площадь за день 6 площадь с начала операции 549
выравнивание под сою
попу площадь за день 45 площадь с начала операции 1106
отделение 11 площадь за день 45 площадь с начала операции 503","2025-04-13T15:55:48.899102Z"
57,"1","2025-04-13T16:34:54.305343Z",55,"[{""start"":0,""end"":5,""text"":""12.03"",""labels"":[""data""]},{""start"":11,""end"":27,""text"":""вторая подкормка"",""labels"":[""operation""]},{""start"":28,""end"":34,""text"":""озимых"",""labels"":[""plant""]},{""start"":224,""end"":236,""text"":""отделение 17"",""labels"":[""department""]},{""start"":62,""end"":65,""text"":""129"",""labels"":[""perDay""]},{""start"":92,""end"":96,""text"":""6700"",""labels"":[""perOperation""]}]",2342.391,"12.03 день
вторая подкормка озимых, пу ""юг"" - площадь за день 129 площадь с начала операции 6700
(в т.ч амазон- площадь за день 129 площадь с начала операции 4200
пневмоход-площадь за день 0 площадь с начала операции 2500)

отделение 17- площадь за день 129 площадь с начала операции 1589( амазон площадь за день 129 площадь с начала операции 1589)
вымочки попу 56 га","2025-04-13T16:34:54.305362Z"
58,"1","2025-04-13T16:36:30.325127Z",56,"[{""start"":0,""end"":6,""text"":""пахота"",""labels"":[""operation""]},{""start"":11,""end"":14,""text"":""сою"",""labels"":[""plant""]},{""start"":36,""end"":38,""text"":""14"",""labels"":[""perDay""]},{""start"":65,""end"":69,""text"":""1664"",""labels"":[""perOperation""]},{""start"":70,""end"":82,""text"":""отделение 11"",""labels"":[""department""]},{""start"":209,""end"":221,""text"":""отделение 11"",""labels"":[""department""]},{""start"":271,""end"":283,""text"":""отделение 12"",""labels"":[""department""]},{""start"":333,""end"":345,""text"":""отделение 17"",""labels"":[""department""]},{""start"":492,""end"":504,""text"":""отделение 12"",""labels"":[""department""]},{""start"":553,""end"":565,""text"":""отделение 16"",""labels"":[""department""]},{""start"":132,""end"":144,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":149,""end"":152,""text"":""сою"",""labels"":[""plant""]},{""start"":174,""end"":177,""text"":""164"",""labels"":[""perDay""]},{""start"":204,""end"":208,""text"":""1270"",""labels"":[""perOperation""]},{""start"":395,""end"":416,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":421,""end"":436,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":458,""end"":461,""text"":""119"",""labels"":[""perDay""]},{""start"":488,""end"":491,""text"":""119"",""labels"":[""perOperation""]}]",63.65,"пахота под сою
попу площадь за день 14 площадь с начала операции 1664
отделение 11 площадь за день 14 площадь с начала операции 897
выравнивание под сою
попу площадь за день 164 площадь с начала операции 1270
отделение 11 площадь за день 95 площадь с начала операции 598
отделение 12 площадь за день 35 площадь с начала операции 154
отделение 17 площадь за день 34 площадь с начала операции 117
предпосевная культура под сахарная свекла
попу площадь за день 119 площадь с начала операции 119
отделение 12 площадь за день 39 площадь с начала операции 39
отделение 16 площадь за день 80 площадь с начала операции 80","2025-04-13T16:36:30.325142Z"
59,"1","2025-04-13T16:38:30.933997Z",57,"[{""start"":0,""end"":6,""text"":""выравн"",""labels"":[""operation""]},{""start"":11,""end"":14,""text"":""сою"",""labels"":[""plant""]},{""start"":36,""end"":39,""text"":""118"",""labels"":[""perDay""]},{""start"":66,""end"":70,""text"":""1388"",""labels"":[""perOperation""]},{""start"":71,""end"":83,""text"":""отделение 11"",""labels"":[""department""]},{""start"":133,""end"":145,""text"":""отделение 12"",""labels"":[""department""]},{""start"":195,""end"":207,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":212,""end"":228,""text"":""кукурузный зерно"",""labels"":[""plant""]},{""start"":250,""end"":252,""text"":""25"",""labels"":[""perDay""]},{""start"":279,""end"":282,""text"":""906"",""labels"":[""perOperation""]},{""start"":283,""end"":295,""text"":""отделение 12"",""labels"":[""department""]},{""start"":345,""end"":366,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":371,""end"":386,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":408,""end"":411,""text"":""265"",""labels"":[""perDay""]},{""start"":438,""end"":441,""text"":""384"",""labels"":[""perOperation""]},{""start"":442,""end"":454,""text"":""отделение 11"",""labels"":[""department""]},{""start"":503,""end"":515,""text"":""отделение 12"",""labels"":[""department""]},{""start"":565,""end"":577,""text"":""отделение 16"",""labels"":[""department""]},{""start"":628,""end"":640,""text"":""отделение 17"",""labels"":[""department""]},{""start"":689,""end"":694,""text"":""посев"",""labels"":[""operation""]},{""start"":695,""end"":710,""text"":""сахарная свеклы"",""labels"":[""plant""]},{""start"":766,""end"":778,""text"":""отделение 12"",""labels"":[""department""]},{""start"":827,""end"":839,""text"":""отделение 16"",""labels"":[""department""]},{""start"":732,""end"":735,""text"":""107"",""labels"":[""perDay""]},{""start"":762,""end"":765,""text"":""107"",""labels"":[""perOperation""]}]",111.238,"выравн под сою
попу площадь за день 118 площадь с начала операции 1388
отделение 11 площадь за день 51 площадь с начала операции 649
отделение 12 площадь за день 67 площадь с начала операции 221
выравнивание под кукурузный зерно
попу площадь за день 25 площадь с начала операции 906
отделение 12 площадь за день 25 площадь с начала операции 437
предпосевная культура под сахарная свекла
попу площадь за день 265 площадь с начала операции 384
отделение 11 площадь за день 47 площадь с начала операции 47
отделение 12 площадь за день 65 площадь с начала операции 104
отделение 16 площадь за день 103 площадь с начала операции 183
отделение 17 площадь за день 50 площадь с начала операции 50
посев сахарная свеклы
попу площадь за день 107 площадь с начала операции 107
отделение 12 площадь за день 29 площадь с начала операции 29
отделение 16 площадь за день 78 площадь с начала операции 78","2025-04-13T16:38:41.009801Z"
60,"1","2025-04-13T16:40:55.468122Z",58,"[{""start"":0,""end"":7,""text"":""рассвет"",""labels"":[""department""]},{""start"":8,""end"":13,""text"":""посев"",""labels"":[""operation""]},{""start"":14,""end"":29,""text"":""сахарная свеклы"",""labels"":[""plant""]},{""start"":46,""end"":49,""text"":""886"",""labels"":[""perDay""]},{""start"":76,""end"":81,""text"":""10224"",""labels"":[""perOperation""]},{""start"":168,""end"":179,""text"":""2-подкормка"",""labels"":[""operation""]},{""start"":180,""end"":194,""text"":""озимая пшеницы"",""labels"":[""plant""]},{""start"":210,""end"":215,""text"":""32231"",""labels"":[""perDay""]},{""start"":247,""end"":262,""text"":""герб. обработка"",""labels"":[""operation""]},{""start"":263,""end"":277,""text"":""озимая пшеницы"",""labels"":[""plant""]},{""start"":294,""end"":297,""text"":""285"",""labels"":[""perDay""]},{""start"":324,""end"":327,""text"":""928"",""labels"":[""perOperation""]},{""start"":331,""end"":341,""text"":""пред.культ"",""labels"":[""operation""]},{""start"":343,""end"":350,""text"":""подсол."",""labels"":[""plant""]},{""start"":366,""end"":368,""text"":""32"",""labels"":[""perDay""]},{""start"":395,""end"":397,""text"":""32"",""labels"":[""perOperation""]},{""start"":398,""end"":403,""text"":""посев"",""labels"":[""operation""]},{""start"":404,""end"":410,""text"":""подсол"",""labels"":[""plant""]},{""start"":428,""end"":430,""text"":""10"",""labels"":[""perDay""]},{""start"":457,""end"":459,""text"":""10"",""labels"":[""perOperation""]},{""start"":96,""end"":111,""text"":""сахарная свёкла"",""labels"":[""plant""]},{""start"":128,""end"":131,""text"":""551"",""labels"":[""perDay""]},{""start"":158,""end"":163,""text"":""10793"",""labels"":[""perOperation""]}]",135.29700000000003,"рассвет
посев сахарная свеклы площадь за день 886 площадь с начала операции 10224/91%
культура. сахарная свёкла площадь за день 551 площадь с начала операции 10793/96%
2-подкормка озимая пшеницыплощадь за день 32231 площадь с начала операции 100%
герб. обработка озимая пшеницы площадь за день 285 площадь с начала операции 928/3%
пред.культ. подсол.площадь за день 32 площадь с начала операции 32
посев подсол. площадь за день 10 площадь с начала операции 10","2025-04-13T16:41:19.465503Z"
61,"1","2025-04-13T16:43:28.507296Z",59,"[{""start"":0,""end"":6,""text"":""выравн"",""labels"":[""operation""]},{""start"":11,""end"":14,""text"":""сою"",""labels"":[""plant""]},{""start"":36,""end"":38,""text"":""53"",""labels"":[""perDay""]},{""start"":65,""end"":69,""text"":""1441"",""labels"":[""perOperation""]},{""start"":70,""end"":82,""text"":""отделение 11"",""labels"":[""department""]},{""start"":132,""end"":144,""text"":""отделение 12"",""labels"":[""department""]},{""start"":194,""end"":206,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":211,""end"":227,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":249,""end"":250,""text"":""6"",""labels"":[""perDay""]},{""start"":277,""end"":280,""text"":""871"",""labels"":[""perOperation""]},{""start"":281,""end"":293,""text"":""отделение 11"",""labels"":[""department""]},{""start"":342,""end"":363,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":368,""end"":383,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":405,""end"":407,""text"":""22"",""labels"":[""perDay""]},{""start"":434,""end"":437,""text"":""406"",""labels"":[""perOperation""]},{""start"":438,""end"":450,""text"":""отделение 11"",""labels"":[""department""]},{""start"":560,""end"":565,""text"":""посев"",""labels"":[""operation""]},{""start"":566,""end"":581,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":603,""end"":605,""text"":""15"",""labels"":[""perDay""]},{""start"":632,""end"":635,""text"":""122"",""labels"":[""perOperation""]},{""start"":636,""end"":648,""text"":""отделение 11"",""labels"":[""department""]},{""start"":695,""end"":707,""text"":""отделение 16"",""labels"":[""department""]},{""start"":499,""end"":511,""text"":""отделение 12"",""labels"":[""department""]}]",129.269,"выравн под сою
попу площадь за день 53 площадь с начала операции 1441
отделение 11 площадь за день 23 площадь с начала операции 672
отделение 12 площадь за день 30 площадь с начала операции 251
выравнивание под кукурузный силос
попу площадь за день 6 площадь с начала операции 871
отделение 11 площадь за день 6 площадь с начала операции 401
предпосевная культура под сахарная свекла
попу площадь за день 22 площадь с начала операции 406
отделение 11 площадь за день 20 площадь с начала операции 67
отделение 12 площадь за день 2 площадь с начала операции 106
посев сахарная свекла
попу площадь за день 15 площадь с начала операции 122
отделение 11 площадь за день 5 площадь с начала операции 5
отделение 16 площадь за день 10 площадь с начала операции 88","2025-04-13T16:43:37.415718Z"
62,"1","2025-04-13T16:50:52.999336Z",60,"[{""start"":77,""end"":89,""text"":""отделение 11"",""labels"":[""department""]},{""start"":139,""end"":151,""text"":""отделение 12"",""labels"":[""department""]},{""start"":0,""end"":6,""text"":""выравн"",""labels"":[""operation""]},{""start"":11,""end"":22,""text"":""куклы зерно"",""labels"":[""plant""]},{""start"":44,""end"":46,""text"":""54"",""labels"":[""perDay""]},{""start"":73,""end"":76,""text"":""960"",""labels"":[""perOperation""]},{""start"":201,""end"":213,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":218,""end"":234,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":256,""end"":257,""text"":""6"",""labels"":[""perDay""]},{""start"":284,""end"":287,""text"":""877"",""labels"":[""perOperation""]},{""start"":288,""end"":300,""text"":""отделение 11"",""labels"":[""department""]},{""start"":446,""end"":458,""text"":""отделение 11"",""labels"":[""department""]},{""start"":507,""end"":519,""text"":""отделение 12"",""labels"":[""department""]},{""start"":570,""end"":582,""text"":""отделение 16"",""labels"":[""department""]},{""start"":632,""end"":644,""text"":""отделение 17"",""labels"":[""department""]},{""start"":771,""end"":783,""text"":""отделение 11"",""labels"":[""department""]},{""start"":832,""end"":844,""text"":""отделение 12"",""labels"":[""department""]},{""start"":893,""end"":905,""text"":""отделение 16"",""labels"":[""department""]},{""start"":955,""end"":967,""text"":""отделение 17"",""labels"":[""department""]},{""start"":349,""end"":370,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":375,""end"":390,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":412,""end"":415,""text"":""247"",""labels"":[""perDay""]},{""start"":442,""end"":445,""text"":""653"",""labels"":[""perOperation""]},{""start"":694,""end"":699,""text"":""посев"",""labels"":[""operation""]},{""start"":700,""end"":715,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":737,""end"":740,""text"":""100"",""labels"":[""perDay""]},{""start"":767,""end"":770,""text"":""222"",""labels"":[""perOperation""]}]",404.253,"выравн под куклы зерно
попу площадь за день 54 площадь с начала операции 960
отделение 11 площадь за день 24 площадь с начала операции 166
отделение 12 площадь за день 30 площадь с начала операции 467
выравнивание под кукурузный силос
попу площадь за день 6 площадь с начала операции 877
отделение 11 площадь за день 6 площадь с начала операции 407
предпосевная культура под сахарная свекла
попу площадь за день 247 площадь с начала операции 653
отделение 11 площадь за день 27 площадь с начала операции 94
отделение 12 площадь за день 101 площадь с начала операции 207
отделение 16 площадь за день 64 площадь с начала операции 247
отделение 17 площадь за день 55 площадь с начала операции 105
посев сахарная свекла
попу площадь за день 100 площадь с начала операции 222
отделение 11 площадь за день 12 площадь с начала операции 17
отделение 12 площадь за день 16 площадь с начала операции 45
отделение 16 площадь за день 62 площадь с начала операции 150
отделение 17 площадь за день 10 площадь с начала операции 10","2025-04-13T16:50:52.999351Z"
64,"1","2025-04-13T17:01:07.445126Z",62,"[{""start"":0,""end"":6,""text"":""выравн"",""labels"":[""operation""]},{""start"":11,""end"":27,""text"":""кукурузный зерно"",""labels"":[""plant""]},{""start"":49,""end"":51,""text"":""82"",""labels"":[""perDay""]},{""start"":78,""end"":82,""text"":""1042"",""labels"":[""perOperation""]},{""start"":83,""end"":95,""text"":""отделение 12"",""labels"":[""department""]},{""start"":145,""end"":157,""text"":""выравнивание"",""labels"":[""operation""]},{""start"":162,""end"":178,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":200,""end"":202,""text"":""30"",""labels"":[""perDay""]},{""start"":229,""end"":232,""text"":""907"",""labels"":[""perOperation""]},{""start"":233,""end"":245,""text"":""отделение 11"",""labels"":[""department""]},{""start"":295,""end"":316,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":321,""end"":336,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":358,""end"":361,""text"":""531"",""labels"":[""perDay""]},{""start"":388,""end"":392,""text"":""1184"",""labels"":[""perOperation""]},{""start"":393,""end"":405,""text"":""отделение 11"",""labels"":[""department""]},{""start"":518,""end"":530,""text"":""отделение 16"",""labels"":[""department""]},{""start"":455,""end"":467,""text"":""отделение 12"",""labels"":[""department""]},{""start"":581,""end"":593,""text"":""отделение 17"",""labels"":[""department""]},{""start"":643,""end"":648,""text"":""посев"",""labels"":[""operation""]},{""start"":649,""end"":664,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":686,""end"":689,""text"":""357"",""labels"":[""perDay""]},{""start"":716,""end"":719,""text"":""579"",""labels"":[""perOperation""]},{""start"":720,""end"":732,""text"":""отделение 11"",""labels"":[""department""]},{""start"":781,""end"":793,""text"":""отделение 12"",""labels"":[""department""]},{""start"":843,""end"":855,""text"":""отделение 16"",""labels"":[""department""]},{""start"":905,""end"":917,""text"":""отделение 17"",""labels"":[""department""]}]",168.871,"выравн под кукурузный зерно
попу площадь за день 82 площадь с начала операции 1042
отделение 12 площадь за день 82 площадь с начала операции 549
выравнивание под кукурузный силос
попу площадь за день 30 площадь с начала операции 907
отделение 11 площадь за день 30 площадь с начала операции 437
предпосевная культура под сахарная свекла
попу площадь за день 531 площадь с начала операции 1184
отделение 11 площадь за день 80 площадь с начала операции 174
отделение 12 площадь за день 260 площадь с начала операции 467
отделение 16 площадь за день 101 площадь с начала операции 348
отделение 17 площадь за день 90 площадь с начала операции 195
посев сахарная свекла
попу площадь за день 357 площадь с начала операции 579
отделение 11 площадь за день 80 площадь с начала операции 97
отделение 12 площадь за день 85 площадь с начала операции 130
отделение 16 площадь за день 81 площадь с начала операции 231
отделение 17 площадь за день 111 площадь с начала операции 121","2025-04-13T17:01:07.445141Z"
65,"1","2025-04-13T17:02:19.367281Z",63,"[{""start"":0,""end"":6,""text"":""выравн"",""labels"":[""operation""]},{""start"":11,""end"":27,""text"":""кукурузный силос"",""labels"":[""plant""]},{""start"":49,""end"":51,""text"":""25"",""labels"":[""perDay""]},{""start"":78,""end"":81,""text"":""932"",""labels"":[""perOperation""]},{""start"":82,""end"":94,""text"":""отделение 11"",""labels"":[""department""]},{""start"":242,""end"":254,""text"":""отделение 11"",""labels"":[""department""]},{""start"":304,""end"":316,""text"":""отделение 12"",""labels"":[""department""]},{""start"":367,""end"":379,""text"":""отделение 16"",""labels"":[""department""]},{""start"":442,""end"":454,""text"":""отделение 17"",""labels"":[""department""]},{""start"":144,""end"":165,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":170,""end"":185,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":207,""end"":210,""text"":""452"",""labels"":[""perDay""]},{""start"":237,""end"":241,""text"":""1636"",""labels"":[""perOperation""]},{""start"":505,""end"":510,""text"":""посев"",""labels"":[""operation""]},{""start"":511,""end"":526,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":548,""end"":551,""text"":""403"",""labels"":[""perDay""]},{""start"":578,""end"":581,""text"":""982"",""labels"":[""perOperation""]},{""start"":582,""end"":594,""text"":""отделение 11"",""labels"":[""department""]},{""start"":644,""end"":656,""text"":""отделение 12"",""labels"":[""department""]},{""start"":769,""end"":781,""text"":""отделение 17"",""labels"":[""department""]},{""start"":707,""end"":719,""text"":""отделение 16"",""labels"":[""department""]}]",68.774,"выравн под кукурузный силос
попу площадь за день 25 площадь с начала операции 932
отделение 11 площадь за день 25 площадь с начала операции 462
предпосевная культура под сахарная свекла
попу площадь за день 452 площадь с начала операции 1636
отделение 11 площадь за день 78 площадь с начала операции 252
отделение 12 площадь за день 143 площадь с начала операции 610
отделение 16 площадь за день 121 площадь с начала операции 469 5га вымочки
отделение 17 площадь за день 110 площадь с начала операции 305
посев сахарная свекла
попу площадь за день 403 площадь с начала операции 982
отделение 11 площадь за день 73 площадь с начала операции 170
отделение 12 площадь за день 139 площадь с начала операции 269
отделение 16 площадь за день 65 площадь с начала операции 296
отделение 17 площадь за день 126 площадь с начала операции 247","2025-04-13T17:02:19.367292Z"
66,"1","2025-04-13T17:04:08.678010Z",64,"[{""start"":91,""end"":103,""text"":""отделение 11"",""labels"":[""department""]},{""start"":153,""end"":165,""text"":""отделение 17"",""labels"":[""department""]},{""start"":294,""end"":306,""text"":""отделение 11"",""labels"":[""department""]},{""start"":357,""end"":369,""text"":""отделение 12"",""labels"":[""department""]},{""start"":419,""end"":431,""text"":""отделение 17"",""labels"":[""department""]},{""start"":259,""end"":262,""text"":""268"",""labels"":[""perDay""]},{""start"":289,""end"":293,""text"":""1250"",""labels"":[""perOperation""]},{""start"":0,""end"":14,""text"":""предп культура"",""labels"":[""operation""]},{""start"":19,""end"":34,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":56,""end"":59,""text"":""211"",""labels"":[""perDay""]},{""start"":86,""end"":90,""text"":""1847"",""labels"":[""perOperation""]},{""start"":216,""end"":221,""text"":""посев"",""labels"":[""operation""]},{""start"":222,""end"":237,""text"":""сахарная свекла"",""labels"":[""plant""]}]",65.578,"предп культура под сахарная свекла
попу площадь за день 211 площадь с начала операции 1847
отделение 11 площадь за день 81 площадь с начала операции 333
отделение 17 площадь за день 130 площадь с начала операции 435
посев сахарная свекла
попу площадь за день 268 площадь с начала операции 1250
отделение 11 площадь за день 100 площадь с начала операции 270
отделение 12 площадь за день 36 площадь с начала операции 305
отделение 17 площадь за день 132 площадь с начала операции 379","2025-04-13T17:04:08.678030Z"
67,"1","2025-04-13T17:05:35.692155Z",65,"[{""start"":0,""end"":5,""text"":""вырав"",""labels"":[""operation""]},{""start"":10,""end"":26,""text"":""кукурузный зерно"",""labels"":[""plant""]},{""start"":48,""end"":50,""text"":""51"",""labels"":[""perDay""]},{""start"":77,""end"":81,""text"":""1093"",""labels"":[""perOperation""]},{""start"":82,""end"":94,""text"":""отделение 11"",""labels"":[""department""]},{""start"":242,""end"":254,""text"":""отделение 11"",""labels"":[""department""]},{""start"":304,""end"":316,""text"":""отделение 12"",""labels"":[""department""]},{""start"":366,""end"":378,""text"":""отделение 17"",""labels"":[""department""]},{""start"":507,""end"":519,""text"":""отделение 11"",""labels"":[""department""]},{""start"":569,""end"":581,""text"":""отделение 12"",""labels"":[""department""]},{""start"":631,""end"":643,""text"":""отделение 16"",""labels"":[""department""]},{""start"":693,""end"":705,""text"":""отделение 17"",""labels"":[""department""]},{""start"":429,""end"":434,""text"":""посев"",""labels"":[""operation""]},{""start"":435,""end"":450,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":472,""end"":475,""text"":""398"",""labels"":[""perDay""]},{""start"":502,""end"":506,""text"":""1648"",""labels"":[""perOperation""]},{""start"":237,""end"":241,""text"":""2135"",""labels"":[""perOperation""]},{""start"":207,""end"":210,""text"":""288"",""labels"":[""perDay""]},{""start"":144,""end"":165,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":170,""end"":185,""text"":""сахарная свекла"",""labels"":[""plant""]}]",83.727,"вырав под кукурузный зерно
попу площадь за день 51 площадь с начала операции 1093
отделение 11 площадь за день 51 площадь с начала операции 217
предпосевная культура под сахарная свекла
попу площадь за день 288 площадь с начала операции 2135
отделение 11 площадь за день 78 площадь с начала операции 411
отделение 12 площадь за день 87 площадь с начала операции 697
отделение 17 площадь за день 123 площадь с начала операции 558
посев сахарная свекла
попу площадь за день 398 площадь с начала операции 1648
отделение 11 площадь за день 89 площадь с начала операции 359
отделение 12 площадь за день 98 площадь с начала операции 403
отделение 16 площадь за день 84 площадь с начала операции 380
отделение 17 площадь за день 127 площадь с начала операции 506
внесен кас под озимая пшеница
отделение 16 площадь за день 63 площадь с начала операции 63","2025-04-13T17:05:35.692173Z"
68,"1","2025-04-13T17:07:01.121623Z",66,"[{""start"":0,""end"":5,""text"":""вырав"",""labels"":[""operation""]},{""start"":10,""end"":13,""text"":""сою"",""labels"":[""plant""]},{""start"":35,""end"":37,""text"":""16"",""labels"":[""perDay""]},{""start"":64,""end"":68,""text"":""1457"",""labels"":[""perOperation""]},{""start"":69,""end"":81,""text"":""отделение 11"",""labels"":[""department""]},{""start"":229,""end"":241,""text"":""отделение 11"",""labels"":[""department""]},{""start"":291,""end"":303,""text"":""отделение 12"",""labels"":[""department""]},{""start"":353,""end"":365,""text"":""отделение 17"",""labels"":[""department""]},{""start"":493,""end"":505,""text"":""отделение 11"",""labels"":[""department""]},{""start"":555,""end"":567,""text"":""отделение 12"",""labels"":[""department""]},{""start"":618,""end"":630,""text"":""отделение 16"",""labels"":[""department""]},{""start"":692,""end"":704,""text"":""отделение 17"",""labels"":[""department""]},{""start"":458,""end"":461,""text"":""284"",""labels"":[""perDay""]},{""start"":488,""end"":492,""text"":""1932"",""labels"":[""perOperation""]},{""start"":415,""end"":420,""text"":""посев"",""labels"":[""operation""]},{""start"":421,""end"":436,""text"":""сахарная свекла"",""labels"":[""plant""]},{""start"":131,""end"":152,""text"":""предпосевная культура"",""labels"":[""operation""]},{""start"":157,""end"":172,""text"":""сахарная свекла"",""labels"":[""plant""]}]",66.278,"вырав под сою
попу площадь за день 16 площадь с начала операции 1457
отделение 11 площадь за день 16 площадь с начала операции 688
предпосевная культура под сахарная свекла
попу площадь за день 152 площадь с начала операции 2287
отделение 11 площадь за день 72 площадь с начала операции 483
отделение 12 площадь за день 50 площадь с начала операции 747
отделение 17 площадь за день 30 площадь с начала операции 588
посев сахарная свекла
попу площадь за день 284 площадь с начала операции 1932
отделение 11 площадь за день 42 площадь с начала операции 401
отделение 12 площадь за день 123 площадь с начала операции 526
отделение 16 площадь за день 89 площадь с начала операции 469 5га вымочки
отделение 17 площадь за день 30 площадь с начала операции 536","2025-04-13T17:07:01.121641Z"
69,"1","2025-04-13T17:07:56.720531Z",67,"[{""start"":0,""end"":9,""text"":""подкормка"",""labels"":[""operation""]},{""start"":20,""end"":30,""text"":""оз.пшенице"",""labels"":[""plant""]},{""start"":55,""end"":57,""text"":""99"",""labels"":[""perDay""]},{""start"":84,""end"":87,""text"":""162"",""labels"":[""perOperation""]},{""start"":88,""end"":100,""text"":""отделение 16"",""labels"":[""department""]}]",31.758,"подкормка кас-32 по оз.пшенице пу""юг""- площадь за день 99 площадь с начала операции 162
отделение 16-площадь за день 99 площадь с начала операции 162","2025-04-13T17:07:56.720545Z"
70,"1","2025-04-13T17:09:25.413584Z",68,"[{""start"":0,""end"":8,""text"":""30.03.25"",""labels"":[""data""]},{""start"":10,""end"":13,""text"":""мир"",""labels"":[""department""]},{""start"":15,""end"":39,""text"":""предпосевная культивация"",""labels"":[""operation""]},{""start"":44,""end"":56,""text"":""подсолнечник"",""labels"":[""plant""]},{""start"":73,""end"":75,""text"":""50"",""labels"":[""perDay""]},{""start"":105,""end"":108,""text"":""609"",""labels"":[""perOperation""]},{""start"":115,""end"":120,""text"":""посев"",""labels"":[""operation""]},{""start"":121,""end"":134,""text"":""подсолнечника"",""labels"":[""plant""]},{""start"":151,""end"":153,""text"":""17"",""labels"":[""perDay""]},{""start"":183,""end"":186,""text"":""659"",""labels"":[""perOperation""]},{""start"":192,""end"":208,""text"":""вторая подкормка"",""labels"":[""operation""]},{""start"":209,""end"":223,""text"":""озимой пшеницы"",""labels"":[""plant""]},{""start"":240,""end"":243,""text"":""371"",""labels"":[""perDay""]},{""start"":270,""end"":274,""text"":""5118"",""labels"":[""perOperation""]}]",87.533,"30.03.25г мир.
предпосевная культивация под подсолнечник площадь за день 50 площадь с начала операции 97/609 - 14%
посев подсолнечника площадь за день 17 площадь с начала операции 47/659 - 6%
вторая подкормка озимой пшеницы площадь за день 371 площадь с начала операции 5118/166 - 97%
на данный момент осадки в 2х районах до 3мм","2025-04-13T17:09:25.413595Z"
