postproc_data
"пахота зяби под многолетние травы
предпосевная культура под сахарная свекла
попу площадь за день 247 площадь с начала операции 653
отделение 11 площадь за день 27 площадь с начала операции 94
отделение 12 площадь за день 101 площадь с начала операции 207
отделение 16 площадь за день 64 площадь с начала операции 247
отделение 17 площадь за день 55 площадь с начала операции 105
посев сахарная свекла
попу площадь за день 100 площадь с начала операции 222
отделение 11 площадь за день 12 площадь с начала операции 17
отделение 12 площадь за день 16 площадь с начала операции 45
отделение 16 площадь за день 62 площадь с начала операции 150
отделение 17 площадь за день 10 площадь с начала операции 10"
"восход
посев кукурузы
день-площадь за день 86 площадь с начала операции 107га, 10%
предпосевная культура
день-площадь за день 177 площадь с начала операции 396га, 37%
вторая подкорм озимая пшеница
день-площадь за день 739 площадь с начала операции 1431га65%
срадство защиты растений по озимая пшеница
день-площадь за день 136 площадь с начала операции 272га12%
срадство защиты растений по озимая ячмень
день-площадь за день 71 площадь с начала операции 71га22%
довсходовое боронование подсолнечника
день-площадь за день 184 площадь с начала операции 289га55%"
"выравн под кукурузный зерно
попу площадь за день 82 площадь с начала операции 1042
отделение 12 площадь за день 82 площадь с начала операции 549
выравнивание под кукурузный силос
попу площадь за день 30 площадь с начала операции 907
отделение 11 площадь за день 30 площадь с начала операции 437
предпосевная культура под сахарная свекла
попу площадь за день 531 площадь с начала операции 1184
отделение 11 площадь за день 80 площадь с начала операции 174
отделение 12 площадь за день 260 площадь с начала операции 467
отделение 16 площадь за день 101 площадь с начала операции 348
отделение 17 площадь за день 90 площадь с начала операции 195
посев сахарная свекла
попу площадь за день 357 площадь с начала операции 579
отделение 11 площадь за день 80 площадь с начала операции 97
отделение 12 площадь за день 85 площадь с начала операции 130
отделение 16 площадь за день 81 площадь с начала операции 231
отделение 17 площадь за день 111 площадь с начала операции 121"
"выравн под кукурузный силос
попу площадь за день 25 площадь с начала операции 932
отделение 11 площадь за день 25 площадь с начала операции 462
предпосевная культура под сахарная свекла
попу площадь за день 452 площадь с начала операции 1636
отделение 11 площадь за день 78 площадь с начала операции 252
отделение 12 площадь за день 143 площадь с начала операции 610
отделение 16 площадь за день 121 площадь с начала операции 469 5га вымочки
отделение 17 площадь за день 110 площадь с начала операции 305
посев сахарная свекла
попу площадь за день 403 площадь с начала операции 982
отделение 11 площадь за день 73 площадь с начала операции 170
отделение 12 площадь за день 139 площадь с начала операции 269
отделение 16 площадь за день 65 площадь с начала операции 296
отделение 17 площадь за день 126 площадь с начала операции 247"
"предп культура под сахарная свекла
попу площадь за день 211 площадь с начала операции 1847
отделение 11 площадь за день 81 площадь с начала операции 333
отделение 17 площадь за день 130 площадь с начала операции 435
посев сахарная свекла
попу площадь за день 268 площадь с начала операции 1250
отделение 11 площадь за день 100 площадь с начала операции 270
отделение 12 площадь за день 36 площадь с начала операции 305
отделение 17 площадь за день 132 площадь с начала операции 379"
"вырав под кукурузный зерно
попу площадь за день 51 площадь с начала операции 1093
отделение 11 площадь за день 51 площадь с начала операции 217
предпосевная культура под сахарная свекла
попу площадь за день 288 площадь с начала операции 2135
отделение 11 площадь за день 78 площадь с начала операции 411
отделение 12 площадь за день 87 площадь с начала операции 697
отделение 17 площадь за день 123 площадь с начала операции 558
посев сахарная свекла
попу площадь за день 398 площадь с начала операции 1648
отделение 11 площадь за день 89 площадь с начала операции 359
отделение 12 площадь за день 98 площадь с начала операции 403
отделение 16 площадь за день 84 площадь с начала операции 380
отделение 17 площадь за день 127 площадь с начала операции 506
внесен кас под озимая пшеница
отделение 16 площадь за день 63 площадь с начала операции 63"
"вырав под сою
попу площадь за день 16 площадь с начала операции 1457
отделение 11 площадь за день 16 площадь с начала операции 688
предпосевная культура под сахарная свекла
попу площадь за день 152 площадь с начала операции 2287
отделение 11 площадь за день 72 площадь с начала операции 483
отделение 12 площадь за день 50 площадь с начала операции 747
отделение 17 площадь за день 30 площадь с начала операции 588
посев сахарная свекла
попу площадь за день 284 площадь с начала операции 1932
отделение 11 площадь за день 42 площадь с начала операции 401
отделение 12 площадь за день 123 площадь с начала операции 526
отделение 16 площадь за день 89 площадь с начала операции 469 5га вымочки
отделение 17 площадь за день 30 площадь с начала операции 536"
"подкормка кас-32 по оз.пшенице пу""юг""- площадь за день 99 площадь с начала операции 162
отделение 16-площадь за день 99 площадь с начала операции 162"
"30.03.25г мир.
предпосевная культивация под подсолнечник площадь за день 50 площадь с начала операции 97/609 - 14%
посев подсолнечника площадь за день 17 площадь с начала операции 47/659 - 6%
вторая подкормка озимой пшеницы площадь за день 371 площадь с начала операции 5118/166 - 97%
на данный момент осадки в 2х районах до 3мм"
"ао кропоткинское
30.03.2024
2 подкормка озимой пшеницы площадь за день 504 площадь с начала операции 7758
посев сах.свеклы площадь за день 241 площадь с начала операции 1806 87% (7ед)
осталось 335га
выравнивание зяби под кукурузу площадь за день 70 площадь с начала операции 2874
предпосевная культивация под подсолнечник площадь за день 70 площадь с начала операции 70"
"27.07
внесение минеральные удобрений под сахарная свёклу 2025 г пу юг- площадь за день 454 площадь с начала операции 1715
отделение 11-площадь за день 102 площадь с начала операции 209
отделение 12-площадь за день 175 площадь с начала операции 593
отделение 17-площадь за день 177 площадь с начала операции 260"
"пахота под сахарная свекла
по пу площадь за день 50 площадь с начала операции 379
отделение 12 площадь за день 36 площадь с начала операции 240
отделение 16 площадь за день 14 площадь с начала операции 79

чизлование под озимая ячмень
по пу площадь за день 60 площадь с начала операции 588
отделение 11 площадь за день 60 площадь с начала операции 190

второе дискование под сахарная свекла
по пу площадь за день 130 площадь с начала операции 1393
отделение 17 площадь за день 130 площадь с начала операции 130

дискование кукурузный силос
по пу площадь за день 207 площадь с начала операции 857
отделение 11 площадь за день 66 площадь с начала операции 199
отделение 12 площадь за день 141 площадь с начала операции 289 

дискование озимая пшеницы 
по пу площадь за день 57 площадь с начала операции 8743
отделение 17 площадь за день 57 площадь с начала операции 1999

выкашивание отцовские травы формирование подготовка грунта
отделение 12 площадь за день 2 площадь с начала операции 24

прикат под озимая ячмень
по пу площадь за день 60 площадь с начала операции 458
отделение 11 площадь за день 60 площадь с начала операции 60"
"пу «юг» 2.03

выравнивание зяби под сахарная свекла
по пу площадь за день 105 площадь с начала операции 2527
отделение 11 площадь за день 30 площадь с начала операции 674
отделение 17 площадь за день 75 площадь с начала операции 588

выравнивание зяби под кукурузное зерно 
по пу площадь за день 40 площадь с начала операции 571
отделение 12 площадь за день 40 площадь с начала операции 412

выравнивание зяби по кукурузный силос
по пу площадь за день 62 площадь с начала операции 232
отделение 11 площадь за день 23 площадь с начала операции 23
отделение 17 площадь за день 39 площадь с начала операции 39

выравнивание зяби под сою 
по пу площадь за день 72 площадь с начала операции 354
отделение 16 площадь за день 72 площадь с начала операции 289

посев овса 
по пу площадь за день 5 площадь с начала операции 5
отделение 11 площадь за день 5 площадь с начала операции 5

прокатывание посевов овса 
по пу площадь за день 5 площадь с начала операции 5
отделение площадь за день 5 площадь с начала операции 5

1-я затравка мыш грызунов по озимым кол. пу""юг"" -площадь за день 100 площадь с начала операции 8804, ,12 человек

отделение 16-площадь за день 100 площадь с начала операции 2194"
"восход
посев кук-площадь за день 121 площадь с начала операции 228га
 22%
вторая подкормка озимая пш-2200га, 100%
срадство защиты растений озимая пш-площадь за день 182 площадь с начала операции 454га, 21%
срадство защиты растений озимая яч-площадь за день 97 площадь с начала операции 168га
53%
довсходовое боронование подсолнечника
площадь за день 175 площадь с начала операции 464га, 89%"
"вырав под сою
попу площадь за день 24 площадь с начала операции 1481
отделение 11 площадь за день 24 площадь с начала операции 712
предпосевная культура под сахарная свекла
попу площадь за день 369 площадь с начала операции 2656
отделение 11 площадь за день 156 площадь с начала операции 639
отделение 12 площадь за день 48 площадь с начала операции 795
отделение 17 площадь за день 163 площадь с начала операции 751
посев сахарная свекла
попу площадь за день 355 площадь с начала операции 2287
отделение 11 площадь за день 80 площадь с начала операции 481
отделение 12 площадь за день 133 площадь с начала операции 659
отделение 17 площадь за день 142 площадь с начала операции 678"
"22.03 внесение гербицидов по оз.рапсу пу""юг""- площадь за день 320 площадь с начала операции 474
отделение 11-площадь за день 95 площадь с начала операции 174
отделение 12-площадь за день 150 площадь с начала операции 150
отделение 16-площадь за день 75 площадь с начала операции 150"
"подкормка кас-32 по оз.пшенице пу""юг""- площадь за день 400 площадь с начала операции 562
отделение 12-площадь за день 241 площадь с начала операции 241
отделение 16-площадь за день 159 площадь с начала операции 321"
"выравн под сою
по пу площадь за день 16 площадь с начала операции 1497
отделение 11 площадь за день 16 площадь с начала операции 728
предпосевная культура под сахарная свекла
попу площадь за день 50 площадь с начала операции 2706
отделение 11 площадь за день 50 площадь с начала операции 689
посев сахарная свекла
попу площадь за день 91 площадь с начала операции 2378
отделение 11 площадь за день 21 площадь с начала операции 502
отделение 12 площадь за день 45 площадь с начала операции 704
отделение 17 площадь за день 25 площадь с начала операции 703"
"23.03 внесение гербицидов по оз.рапсу пу""юг""- площадь за день 71 площадь с начала операции 545
отделение 11-площадь за день 71 площадь с начала операции 245"
"выравн зяби под сою
попу площадь за день 18 площадь с начала операции 1515
отделение 11 площадь за день 18 площадь с начала операции 746
предпосевная культура под сахарная свекла
попу 175//2881
отделение 11 площадь за день 45 площадь с начала операции 734
отделение 17 площадь за день 130 площадь с начала операции 881
посев сахарная свекла
попу площадь за день 333 площадь с начала операции 2711
отделение 11 площадь за день 113 площадь с начала операции 615
отделение 12 площадь за день 91 площадь с начала операции 795
отделение 17 площадь за день 129 площадь с начала операции 832
предпосевная культура под подсо
отделение 16 площадь за день 90 площадь с начала операции 90"
"24.03 внесение гербицидов по оз.рапсу пу""юг""- площадь за день 445 площадь с начала операции 990
отделение 11-площадь за день 138 площадь с начала операции 383
отделение 12-площадь за день 110 площадь с начала операции 260
отделение 16-площадь за день 97 площадь с начала операции 247
отделение 17-площадь за день 100 площадь с начала операции 100"
"уборка свеклы 27.10.день
отд10-площадь за день 45 площадь с начала операции 216
по пу площадь за день 45 площадь с начала операции 1569
валовый площадь за день 1259680 площадь с начала операции 6660630
урожайность 279,площадь за день 9 площадь с начала операции 308,3
по пу площадь за день 1259680 площадь с начала операции 41630600
на завод площадь за день 1811630 площадь с начала операции 6430580
по пу площадь за день 1811630 площадь с начала операции 41400550
положено в кагат 399400
вввезено с кагата 951340
остаток 230060
оз-9,площадь за день 04 площадь с начала операции 12,58
дигестия-14,площадь за день 50 площадь с начала операции 15,05"
"пахота под сахарная свекла
по пу площадь за день 77 площадь с начала операции 518
отделение 12 площадь за день 46 площадь с начала операции 298
отделение 16 площадь за день 21 площадь с начала операции 143
отделение 17 площадь за день 10 площадь с начала операции 17

чизлование под озимая ячмень 
по пу площадь за день 22 площадь с начала операции 640
отделение 11 площадь за день 22 площадь с начала операции 242

чизлование под озимая зел корм
отделение 11 площадь за день 40 площадь с начала операции 40

дискование озимая пшеницы
по пу площадь за день 28 площадь с начала операции 8872
отделение 17 площадь за день 28 площадь с начала операции 2097

второе дискование под сахарная свекла
по пу площадь за день 189 площадь с начала операции 1763
отделение 11 площадь за день 60 площадь с начала операции 209
отделение 12 площадь за день 122 площадь с начала операции 540
отделение 17 площадь за день 7 площадь с начала операции 172

дискование кукурузный силос
по пу площадь за день 6 площадь с начала операции 904
отделение 11 площадь за день 6 площадь с начала операции 229

прик под озимая ячмень
по пу площадь за день 40 площадь с начала операции 498
отделение 11 площадь за день 40 площадь с начала операции 100

уборка сои (семенной)
отделение 11 площадь за день 65 площадь с начала операции 65
валовый 58720
урожайность 9"
"пахота под сахарная свекла
по пу площадь за день 88 площадь с начала операции 329
отделение 11 площадь за день 23 площадь с начала операции 60
отделение 12 площадь за день 34 площадь с начала операции 204
отделение 16 площадь за день 31 площадь с начала операции 65

пахота под многолетние травы
по пу площадь за день 10 площадь с начала операции 438
отделение 17 площадь за день 10 площадь с начала операции 80

чизлование под озимая ячмень
по пу площадь за день 71 площадь с начала операции 528
отделение 11 площадь за день 71 площадь с начала операции 130

второе дискование под сахарная свекла
по пу площадь за день 80 площадь с начала операции 1263
отделение 12 площадь за день 80 площадь с начала операции 314

второе дискование под озимая ячмень
по пу площадь за день 97 площадь с начала операции 819
отделение 17 площадь за день 97 площадь с начала операции 179

дискование кукурузный силос
по пу площадь за день 43 площадь с начала операции 650
отделение 11 площадь за день 33 площадь с начала операции 133
отделение 12 площадь за день 10 площадь с начала операции 148

выкашивание отцовские травы формирование подготовка грунта
отделение 12 площадь за день 10 площадь с начала операции 22

уборка сахарная свекла
отделение 12 площадь за день 16 площадь с начала операции 16
валовый 473920
урожайность 296,2
диг - 19,19
озимая - 5,33"
"восход
посев кук-площадь за день 24 площадь с начала операции 252га
24%
предпосевная культура
под кук-площадь за день 94 площадь с начала операции 490га46%
сзроз пш-площадь за день 103 площадь с начала операции 557га
25%
подкормка озимая рапс-
152га , 100%, подкормка овса-97га, 50%
довсходовое боронование подсолнечника-524
га, 100%."
"тск
выравнивание зяби под сою 25 га/ с нарастающим 765 га ( 13%) остаток 5332 га
выравнивание зяби под кукурузу 131га (3%) остаток 4486 га
осадки 1мм"
"20.11 мир
пахота зяби под сою 100 га день, 1109 га от начала, 97%, 30 га остаток.
работало 4 агрегата.
выравнивание зяби под подсолнечник 47 га день, 141 га от начала, 29 %, остаток 565 га. работал 1 агрегат

осадки:
бригада 1 воронежская - 6 мм"
"ао кропоткинское
26.03.25
2 подкормка озимой пшеницы - площадь за день 862 площадь с начала операции 5519
предпосевная культивация под сах.свеклу - площадь за день 274 площадь с начала операции 896
посев сах.свеклы - площадь за день 276 площадь с начала операции 666 (31%) 7ед.
осталось 1475га
выравнивание зяби под кукурузу - площадь за день 295 площадь с начала операции 2348"
"восход
посев подсолнечника
день-149га
всего-351га,67%
химпрополка рапса
152га, 100%
первая культивация
зябис день-180га
всего-1430га, 76,2%."
"восход
посев подсолнечника
день-145га, всего-496га,95%
вторая подкормка озимая
пш-218га, 10%.
1-я культивация зяби день-196га,
всего-1626га, 86%."
"27.03.25 мир.
выравнивание зяби под сою площадь за день 53 площадь с начала операции 1153/20 - 98%
сплошная культивация под сою площадь за день 50 площадь с начала операции 140/447 - 24%
предпосевная культивация под сахарную свеклу площадь за день 85 площадь с начала операции 702/246 - 74%
посев сахарной свеклы площадь за день 135 площадь с начала операции 655/293 - 69%
вторая подкормка озимой пшеницы площадь за день 1047 площадь с начала операции 2205/3079 - 42%

на севе работало 5 ед"
"27.03.25г.
сп коломейцево

предпосевная культивация  
 -под сахарную свеклу: 
   день 19га
  от начала 314га(100%)
  -под подсолнечник
    день 20га
    от начала 20га(10%)

посев сахарной свеклы: 
день 30га
от начала 265га(84%)

 внесение минеральных удобрений по озимой пшенице,2 след: 
день 139га
от начала 1015га(100%)

сплошная культивация под сою:
  день 51га 
  от начала 145га (71%)"
"ао кропоткинское
27.03.25
2 подкормка озимой пшеницы - площадь за день 834 площадь с начала операции 6353
предпосевная культивация под сах.свеклу - площадь за день 306 площадь с начала операции 1202
посев сах.свеклы - площадь за день 278 площадь с начала операции 944 (44%) 7ед.
осталось 1197га
выравнивание зяби под кукурузу - площадь за день 295 площадь с начала операции 2643"
"рассвет
посев сахарная свеклы площадь за день 1139 площадь с начала операции 8218/73%
культура. сахарная свёкла площадь за день 1225 площадь с начала операции 9228/82%
2-подкормка озимая пшеницыплощадь за день 1898 площадь с начала операции 30547/95%"
"восход
посев подсолнечника
день-28
всего-524га, 100%"
"колхоз прогресс: химпрополка оз.пшеницы за день 185 га , всего 185 га (13%), остаток 1212 га"
"28.03.25 мир.
предпосевная культивация под сахарную свеклу площадь за день 178 площадь с начала операции 880/68
посев сахарной свеклы площадь за день 150 площадь с начала операции 805/143
вторая подкормка озимой пшеницы площадь за день 995 площадь с начала операции 3200/2084
на севе работало 5 ед."
"28.03.25г.
сп коломейцево

предпосевная культивация  
  -под подсолнечник
    день 40га
    от начала 60га(29%)

посев сахарной свеклы: 
день 30га
от начала 295га(94%)

посев подсолнечника 
  день 25га
  от начала 25га(12%)

сплошная культивация под сою:
  день 55га 
  от начала 200га (80%)"
"ао кропоткинское
28.03.25
2 подкормка озимой пшеницы - площадь за день 622 площадь с начала операции 6975
предпосевная культивация под сах.свеклу - площадь за день 426 площадь с начала операции 1628
посев сах.свеклы - площадь за день 285 площадь с начала операции 1229 (57%) 7ед.
осталось 912га
выравнивание зяби под кукурузу - площадь за день 161 площадь с начала операции 2804"
"рассвет
посев сахарная свеклы площадь за день 1200 площадь с начала операции 9359/83%
культура. сахарная свёкла площадь за день 1014 площадь с начала операции 10241/91%
2-подкормка озимая пшеницыплощадь за день 1753 площадь с начала операции 31924/99%
герб. обработка озимая пшеницы площадь за день 643 площадь с начала операции 643/2%
герб. почвен. сахарная свёкла площадь за день 100 площадь с начала операции 100га"
"восход
предпосевная культивация под
кук-219га, 21%
посев кук-21га, 2%
вторая подкормка озимая пшеница день-474га, всего-692,31,5%
1-я срадство защиты растений по озимая пшеница
136га, 6%
предпосевное внесение  под
посев кукурузный ам селитра-114га
,86%. до всходовое
боронование подсолн-105га, 20%"
"ао кропоткинское
29.03.25
2 подкормка озимой пшеницы - площадь за день 279 площадь с начала операции 7254
предпосевная культивация под сах.свеклу - площадь за день 241 площадь с начала операции 1869
посев сах.свеклы - площадь за день 336 площадь с начала операции 1565 (73%) 7ед.
осталось 576га"
"полевые работы аор, 13.11.2024.
пахота под кукурузу на зерно:
день - 86 га 
от начала- 3905 га (95%)
остаток - 192 га

пахота под сою:
день - 260 га 
от начала - 6509 га (75%)
остаток- 2169 га 

пахота под кукурузу на силос:
день - 156 га 
от начала - 1657 га(54%)
остаток - 1429 га 

чизелевание под сою:
день -54 га 
от начала - 768 га
остаток от плана - 38 га 

выравнивание зяби под сахарную свеклу:
день - 312 га 
от начала-7498 га (67%)
остаток - 3752 га

2 след выравнивания зяби под сах.свеклу:
день- 101 га 
от начала- 425 га (4%)
остаток - 10825 га 

затравка мышевидных грызунов по мн.травам:
день - 88 га 
от начала -965 га (55%)
остаток - 524 га

посев озимой пшеницы (товарной):
день - 85 га 
от начала - 28416 га (100%)
посев озимых зерновых по аор завершен."
"14.11 мир
пахота зяби под кукурузу 57 га день, 562 га от начала, 83%, 110 га остаток.
пахота зяби под сою 60 га день, 799 га от начала, 70%, 340 га остаток.
работало 5 агрегатов.
выравнивание зяби под сахарную свёклу 130 га день, 874 га от начала, 92 %, 78 га остаток.
работал 1 агрегат."
"14.11.24.
сп коломейцево 

пахота под сахарная свекла
день 29га
от начала 315га(100%)

выравнивание под сахарную свёклу 
день 20га
от начала 125га(39%)
 
выравнивание под подсолнечник
день 14га
от начала 14га"
"тск
вспашка под кукурузу 70 га/ с нарастающим 1377 га (100%)
выравнивание зяби под сою 155 га/ с нарастающим 334 га (5%) остаток 5763 га
осадки 2 мм"
"полевые работы аор, 14.11.2024.
пахота под кукурузу на зерно:
день - 26 га 
от начала - 3931 га (96%)
остаток - 166 га 

пахота под сою:
день - 295 га 
от начала - 6804 га (79%)
остаток- 1774 га 

пахота под кукурузу на силос:
день - 128 га 
от начала - 1881 га(61%)
остаток - 1205 га 

чизелевание под сою:
день -73 га 
от начала - 841 га

выравнивание зяби под сахарную свеклу:
день - 384 га 
от начала-7882 га (70%)
остаток - 3368 га
 
выравнивание зяби под подсолнечник:
день - 50 га 
от начала - 1260 га (30%)
остаток - 2923 га 

2 след выравнивания зяби под сах.свеклу:
день- 44 га 
от начала- 469 га (4%)
остаток - 10781 га 

затравка мышевидных грызунов по мн.травам:
день - 53 га 
от начала -1018 га (58%)
остаток - 471 га

затравка мышевидных грызунов по озимому ячменю:
день - 186 га 
от начала- 186 га 
остаток - 2086 га"
